,Date,City,Country,co,no2,o3,pm10,pm25,so2
2722,3/5/2020,Budapest,HU,5.3,15.3,16.7,20,62,2.4
2723,3/5/2020,Busan,KR,4.5,12.1,32,36,89,4.3
2724,3/5/2020,Delhi,IN,6.2,13.6,11.5,57,92,5.5
2725,3/5/2020,Haarlem,NL,2.9,11.9,14.2,16,50,0.2
2726,3/5/2020,Hong Kong,HK,6.8,12,17.4,11,33,1.9
2727,3/5/2020,Kyoto,JP,4.5,6.5,33.6,10,38,1.5
2728,3/5/2020,London,GB,3.7,11.7,16.5,12,38,1.4
2729,3/5/2020,Mumbai,IN,5.1,13.3,8.1,76,97,5.6
2730,3/5/2020,Osaka,JP,3.4,8.4,32.8,11,42,1.5
2731,3/5/2020,Santiago,CL,8.2,23.6,18.6,71,75,10.9
2732,3/5/2020,Seoul,KR,5.6,19.5,24.1,35,80,4.3
2733,3/5/2020,Shanghai,CN,3.9,8.7,34.6,28,70,3.1
2734,3/5/2020,Taipei,TW,3.7,12.1,32.8,21,53,2.9
2735,3/5/2020,Tokyo,JP,3.4,10.2,31.2,7,21,1.5
2736,3/6/2020,Amsterdam,NL,3,8.5,19.5,22,61,0.3
2737,3/6/2020,Bangkok,TH,0.1,5.8,5.2,28,59,1.1
2738,3/6/2020,Beijing,CN,8.2,21.5,16.7,64,165,2.1
2739,3/6/2020,Belgrade,RS,7,10.7,19.4,24,70,5.4
2740,3/6/2020,Budapest,HU,6,17,13,21,71,2.5
2741,3/6/2020,Busan,KR,5.6,24.1,17.6,35,80,5.8
2742,3/6/2020,Delhi,IN,5.9,13.3,10.3,33,65,4.8
2743,3/6/2020,Haarlem,NL,2.7,6.8,19.6,22,59,0.3
2744,3/6/2020,Hong Kong,HK,5.6,13.7,30.9,28,63,2
2745,3/6/2020,Kyoto,JP,3.4,7.5,31.2,11,38,1.5
2746,3/6/2020,London,GB,5.5,20.3,15.8,16,39,3.7
2747,3/6/2020,Mumbai,IN,3.9,9.1,7.8,70,68,4.5
2748,3/6/2020,Osaka,JP,3.4,10.2,30.4,12,46,1.5
2749,3/6/2020,Santiago,CL,7.7,15.6,17.3,72,77,11.1
2750,3/6/2020,Seoul,KR,6.7,40.8,8,37,80,4.3
2751,3/6/2020,Shanghai,CN,3.8,10.1,33.8,30,70,3.1
2752,3/6/2020,Taipei,TW,3.9,13.9,29.6,19,42,2.9
2753,3/6/2020,Tokyo,JP,3.4,8.4,33.6,9,34,1.5
2754,3/7/2020,Amsterdam,NL,3.1,10.4,22.8,15,33,0.4
2755,3/7/2020,Bangkok,TH,0.1,7,4.8,29,61,1.1
2756,3/7/2020,Beijing,CN,6.4,11,25.6,30,155,1.6
2757,3/7/2020,Belgrade,RS,7.5,10.3,10.3,25,73,3.9
2758,3/7/2020,Budapest,HU,5.3,8.2,15.9,14,48,2.8
2759,3/7/2020,Busan,KR,4.5,25.1,17.6,28,70,4.3
2760,3/7/2020,Delhi,IN,7,14,11.1,61,109,5.1
2761,3/7/2020,Haarlem,NL,2.3,7.9,23.8,17,32,0.5
2762,3/7/2020,Hong Kong,HK,5.6,18.8,24.9,36,72,2.1
2763,3/7/2020,Kyoto,JP,3.4,10.2,28.9,12,42,2.9
2764,3/7/2020,London,GB,6.4,15.6,12.8,22,48,3.1
2765,3/7/2020,Mumbai,IN,4.7,11.5,10.2,89,82,4.2
2766,3/7/2020,Osaka,JP,3.4,13.9,25.6,12,42,2.9
2767,3/7/2020,Santiago,CL,6.4,15.3,17.6,64,71,11.2
2768,3/7/2020,Seoul,KR,7.8,48.2,9.6,51,112,5.8
2769,3/7/2020,Shanghai,CN,5.5,16,28.9,56,153,3.1
2770,3/7/2020,Taipei,TW,6.3,21.3,24.8,34,74,2.9
2771,3/7/2020,Tokyo,JP,3.4,12.1,26.4,11,42,1.5
2772,3/8/2020,Amsterdam,NL,3.1,7.6,23.1,13,35,0.2
2773,3/8/2020,Bangkok,TH,0.1,5.8,6.4,35,74,1.1
2774,3/8/2020,Beijing,CN,9.1,14.2,15.1,80,170,1.1
2775,3/8/2020,Belgrade,RS,6.6,7.9,12.8,25,77,2.8
2776,3/8/2020,Budapest,HU,4.8,6.1,22.8,14,56,3.4
2777,3/8/2020,Busan,KR,4.5,11.2,29.6,27,61,5.8
2778,3/8/2020,Delhi,IN,10.1,15.9,4.9,89,156,5.6
2779,3/8/2020,Haarlem,NL,2.3,4.6,24.5,16,33,0.3
2780,3/8/2020,Hong Kong,HK,5.8,15.3,16.9,23,60,2.1
2781,3/8/2020,Kyoto,JP,3.4,5.6,33.6,8,30,1.5
2782,3/8/2020,London,GB,3.7,7.1,24.1,11,25,3
2783,3/8/2020,Mumbai,IN,5.4,14.8,9.4,86,92,5.2
2784,3/8/2020,Osaka,JP,2.3,6.5,32,7,25,1.5
2785,3/8/2020,Santiago,CL,5.3,11.9,19.1,51,59,11
2786,3/8/2020,Seoul,KR,7.8,38.9,16.8,54,129,5.8
2787,3/8/2020,Shanghai,CN,3.7,9.6,35.8,22,61,2.6
2788,3/8/2020,Taipei,TW,3.8,10.2,29.6,17,46,2.9
2789,3/8/2020,Tokyo,JP,3.4,8.4,25.6,11,46,1.5
2790,3/9/2020,Amsterdam,NL,2.8,8,22.5,15,27,0.1
2791,3/9/2020,Bangkok,TH,0.1,9.8,7.1,51,107,1.6
2792,3/9/2020,Beijing,CN,8.2,12.8,15.5,28,147,1.1
2793,3/9/2020,Belgrade,RS,7.5,10.4,9.1,33,94,3.6
2794,3/9/2020,Budapest,HU,7,23.4,7,26,77,3.7
2795,3/9/2020,Busan,KR,4.5,17.6,20,23,57,5.8
2796,3/9/2020,Delhi,IN,6.1,13.8,8.5,81,125,6
2797,3/9/2020,Haarlem,NL,2.2,6.7,23.6,18,28,0.1
2798,3/9/2020,Hong Kong,HK,5.7,20,11.3,24,59,2.4
2799,3/9/2020,Kyoto,JP,4.5,14.9,17.6,12,42,2.9
2800,3/9/2020,London,GB,5.4,11.7,17.9,12,25,2.1
2801,3/9/2020,Mumbai,IN,6.7,14.9,9.8,86,107,5.6
2802,3/9/2020,Osaka,JP,4.5,23.2,17.6,13,50,2.9
2803,3/9/2020,Santiago,CL,7.2,17.8,19.7,59,57,11
2804,3/9/2020,Seoul,KR,7.8,46.3,14.5,53,127,5.8
2805,3/9/2020,Shanghai,CN,4.5,12.4,27.7,12,46,2.6
2806,3/9/2020,Taipei,TW,5.3,15.8,20,34,70,2.9
2807,3/9/2020,Tokyo,JP,3.4,12.1,21.6,10,30,1.5
2808,4/1/2020,Amsterdam,NL,2.8,9.6,26.8,11,28,0.1
2809,4/1/2020,Bangkok,TH,0.1,4.7,6.4,30,65,1.1
2810,4/1/2020,Beijing,CN,1.9,5.1,28.9,15,21,1.1
2811,4/1/2020,Belgrade,RS,5.1,4.9,26.9,17,54,5
2812,4/1/2020,Budapest,HU,5,12.4,19.3,21,55,2.5
2813,4/1/2020,Busan,KR,4.5,18.6,26.4,30,65,5.8
2814,4/1/2020,Delhi,IN,5,6.2,12.1,54,82,6.3
2815,4/1/2020,Haarlem,NL,2.1,6.4,27.8,11,20,0.2
2816,4/1/2020,Hong Kong,HK,6.6,17.1,3.1,18,46,2.4
2817,4/1/2020,Kyoto,JP,3.4,7.5,28.1,6,17,2.9
2818,4/1/2020,London,GB,5.7,14.3,19.7,14,36,1.2
2819,4/1/2020,Mumbai,IN,3.6,3.2,11.2,52,77,3.4
2820,4/1/2020,Osaka,JP,2.3,7.5,25.6,4,13,1.5
2821,4/1/2020,Santiago,CL,5.9,15,15.3,65,64,11.4
2822,4/1/2020,Seoul,KR,5.6,19.5,31.2,60,91,5.8
2823,4/1/2020,Shanghai,CN,5,12.8,34.2,39,93,3.1
2824,4/1/2020,Taipei,TW,3.5,12.1,29.6,18,38,2.9
2825,4/1/2020,Tokyo,JP,4.5,15.8,14.5,18,55,1.5
2826,4/10/2020,Amsterdam,NL,2.7,5.3,22.9,15,26,0.3
2827,4/10/2020,Bangkok,TH,0.1,5.2,9.5,28,61,1.6
2828,4/10/2020,Beijing,CN,4.6,12.4,29.7,50,109,1.6
2829,4/10/2020,Belgrade,RS,5.7,7.3,31,42,67,4.2
2830,4/10/2020,Budapest,HU,3.7,5.7,35,23,43,2.1
2831,4/10/2020,Busan,KR,3.4,11.2,29.6,18,38,4.3
2832,4/10/2020,Delhi,IN,7.1,9.4,11.6,73,137,6.4
2833,4/10/2020,Haarlem,NL,2.1,7.1,21.9,15,27,0.3
2834,4/10/2020,Hong Kong,HK,5.1,13.5,44.6,31,61,2.2
2835,4/10/2020,Kyoto,JP,3.4,4.7,36.8,10,34,2.9
2836,4/10/2020,London,GB,3.7,15.6,17.8,38,89,2.7
2837,4/10/2020,Mumbai,IN,3.6,2.4,9.6,66,90,2.9
2838,4/10/2020,Osaka,JP,2.3,5.6,36.1,9,34,2.9
2839,4/10/2020,Santiago,CL,4.7,8.8,14.6,59,78,10.8
2840,4/10/2020,Seoul,KR,5.6,23.2,24.8,41,78,4.3
2841,4/10/2020,Shanghai,CN,4.2,11.9,37.4,41,74,2.6
2842,4/10/2020,Taipei,TW,4.3,10.2,38,26,55,2.3
2843,4/10/2020,Tokyo,JP,3.4,6.5,36.1,8,30,1.5
2844,4/11/2020,Amsterdam,NL,2.8,6.2,18.5,15,28,0.2
2845,4/11/2020,Bangkok,TH,0.1,7.5,10.7,30,68,1.6
2846,4/11/2020,Beijing,CN,3.7,10.1,28.9,39,80,1.1
2847,4/11/2020,Belgrade,RS,5.3,5.5,19.4,28,53,3.9
2848,4/11/2020,Budapest,HU,3.8,10.1,19.7,15,34,1.9
2849,4/11/2020,Busan,KR,4.5,17.6,21.6,20,46,4.3
2850,4/11/2020,Delhi,IN,8.6,11.5,6.8,93,162,8.6
2851,4/11/2020,Haarlem,NL,2.2,7.5,18,18,26,0.2
2852,4/11/2020,Hong Kong,HK,5.7,13.1,34,40,68,1.9
2853,4/11/2020,Kyoto,JP,3.4,5.6,31.2,10,30,2.9
2854,4/11/2020,London,GB,3.7,22.2,2.8,36,89,1.9
2855,4/11/2020,Mumbai,IN,3.3,2.3,6.5,59,87,1.9
2856,4/11/2020,Osaka,JP,2.3,8.4,31.2,9,30,2.9
2857,4/11/2020,Santiago,CL,5,6.6,13.2,52,72,10.5
2858,4/11/2020,Seoul,KR,5.6,22.3,21.6,35,74,4.3
2859,4/11/2020,Shanghai,CN,4.5,11.5,35.4,31,76,2.6
2860,4/11/2020,Taipei,TW,5.4,14.3,27.6,27,61,2.4
2861,4/11/2020,Tokyo,JP,3.4,6.5,34.4,7,21,1.5
2862,4/2/2020,Amsterdam,NL,2.8,8.5,25,15,36,0.2
2863,4/2/2020,Bangkok,TH,0.1,4.7,4.8,26,57,1.1
2864,4/2/2020,Beijing,CN,2.8,10.6,26,40,61,1.6
2865,4/2/2020,Belgrade,RS,6.4,4.9,26.4,21,60,4.7
2866,4/2/2020,Budapest,HU,5.2,16.5,20.2,28,64,2.8
2867,4/2/2020,Busan,KR,4.5,13.9,32.8,28,59,4.3
2868,4/2/2020,Delhi,IN,5,5.6,14.2,54,78,5
2869,4/2/2020,Haarlem,NL,2.2,6.3,25.2,20,40,0.2
2870,4/2/2020,Hong Kong,HK,5.5,11.7,34.3,24,51,1.6
2871,4/2/2020,Kyoto,JP,3.4,4.7,37.6,12,42,2.9
2872,4/2/2020,London,GB,5.3,9.9,20.5,10,25,1.4
2873,4/2/2020,Mumbai,IN,3.8,3.6,13.2,61,92,3.4
2874,4/2/2020,Osaka,JP,2.3,6.5,36.1,11,38,2.9
2875,4/2/2020,Santiago,CL,6.6,19.7,24.1,73,68,11.4
2876,4/2/2020,Seoul,KR,5.6,23.2,23.3,37,74,4.3
2877,4/2/2020,Shanghai,CN,3.9,13.8,32.9,40,61,3.1
2878,4/2/2020,Taipei,TW,3.4,12.1,35.2,15,38,2.9
2879,4/2/2020,Tokyo,JP,3.4,5.6,36.1,8,25,1.5
2880,4/3/2020,Amsterdam,NL,2.9,8.2,24.4,17,28,0.2
2881,4/3/2020,Bangkok,TH,0.1,4.7,5.6,24,55,1.1
2882,4/3/2020,Beijing,CN,2.8,11,24,34,50,1.6
2883,4/3/2020,Belgrade,RS,6.5,6.6,28.2,34,80,6.4
2884,4/3/2020,Budapest,HU,4.7,15.3,22.6,32,74,3.6
2885,4/3/2020,Busan,KR,4.5,19.5,32,33,70,5.8
2886,4/3/2020,Delhi,IN,5.1,6.2,18,51,75,5.7
2887,4/3/2020,Haarlem,NL,2.1,5.2,26.4,19,25,0.2
2888,4/3/2020,Hong Kong,HK,5.9,15.5,27.7,27,65,1.6
2889,4/3/2020,Kyoto,JP,3.4,13.9,21.6,15,53,2.9
2890,4/3/2020,London,GB,5.5,13.7,20.2,14,31,1.8
2891,4/3/2020,Mumbai,IN,3.8,2.9,12.9,64,87,2.5
2892,4/3/2020,Osaka,JP,3.4,21.3,20.8,15,53,2.9
2893,4/3/2020,Santiago,CL,8,17.8,20.8,77,78,11.9
2894,4/3/2020,Seoul,KR,5.6,26,24.8,50,89,5.8
2895,4/3/2020,Shanghai,CN,4.2,15.1,35.4,44,82,3.1
2896,4/3/2020,Taipei,TW,3.8,10.2,36.1,28,59,2.9
2897,4/3/2020,Tokyo,JP,3.4,13,32,12,42,1.5
2898,4/4/2020,Amsterdam,NL,3.3,11,22.8,17,44,0.4
2899,4/4/2020,Bangkok,TH,0.1,4.7,6,26,57,1.1
2900,4/4/2020,Beijing,CN,3.7,6.9,31.3,85,70,1.6
2901,4/4/2020,Belgrade,RS,6.6,6.1,27.8,39,86,4.2
2902,4/4/2020,Budapest,HU,3.8,7.6,25.9,23,62,2.6
2903,4/4/2020,Busan,KR,4.5,11.2,37.6,43,78,5.8
2904,4/4/2020,Delhi,IN,5.5,7.1,16,57,96,6
2905,4/4/2020,Haarlem,NL,2.5,10,21.2,19,45,0.5
2906,4/4/2020,Hong Kong,HK,6.8,13.3,18.9,13,49,1.7
2907,4/4/2020,Kyoto,JP,4.5,10.2,37.6,20,59,4.3
2908,4/4/2020,London,GB,5,11.5,21.8,15,46,1.3
2909,4/4/2020,Mumbai,IN,3.8,3.1,11.4,60,85,3
2910,4/4/2020,Osaka,JP,3.4,13,35.2,20,61,4.3
2911,4/4/2020,Santiago,CL,7.6,14.3,19.2,73,86,11.5
2912,4/4/2020,Seoul,KR,4.5,14.9,29.6,57,72,4.3
2913,4/4/2020,Shanghai,CN,5.5,16,34.2,56,137,4.1
2914,4/4/2020,Taipei,TW,3.7,9.3,41.6,27,57,2.3
2915,4/4/2020,Tokyo,JP,3.4,12.1,38.4,19,59,2.9
2916,4/5/2020,Amsterdam,NL,3.2,6.4,27.9,21,53,0.5
2917,4/5/2020,Bangkok,TH,0.1,4.1,6.7,26,57,1.1
2918,4/5/2020,Beijing,CN,3.7,13.3,24.4,66,82,2.1
2919,4/5/2020,Belgrade,RS,5.3,4,32.5,31,73,6.6
2920,4/5/2020,Budapest,HU,3.8,6.4,33.7,25,63,2.8
2921,4/5/2020,Busan,KR,3.4,7.5,32.8,31,42,4.3
2922,4/5/2020,Delhi,IN,6.8,7.7,15.9,70,130,7.6
2923,4/5/2020,Haarlem,NL,2.5,7.2,26.9,21,53,0.8
2924,4/5/2020,Hong Kong,HK,6.7,9.9,21.2,17,52,1.6
2925,4/5/2020,Kyoto,JP,2.3,1.9,36.1,9,25,2.9
2926,4/5/2020,London,GB,4.8,7.1,27.8,15,40,1.4
2927,4/5/2020,Mumbai,IN,3.6,3.1,9.3,58,85,2.6
2928,4/5/2020,Osaka,JP,2.3,2.8,35.2,8,25,2.9
2929,4/5/2020,Santiago,CL,5.2,9.9,15.2,57,72,12.2
2930,4/5/2020,Seoul,KR,4.5,11.2,31.2,46,65,4.3
2931,4/5/2020,Shanghai,CN,3.4,7.8,37,38,53,3.1
2932,4/5/2020,Taipei,TW,4.2,9.3,40.5,34,61,1.5
2933,4/5/2020,Tokyo,JP,3.4,7.5,31.2,10,38,1.5
2934,4/6/2020,Amsterdam,NL,3,8.3,26.2,19,52,0.6
2935,4/6/2020,Bangkok,TH,0.1,3.5,8.3,26,57,1.1
2936,4/6/2020,Beijing,CN,6.4,24.3,24,88,157,4.1
2937,4/6/2020,Belgrade,RS,5,4.4,33.2,37,65,3.4
2938,4/6/2020,Budapest,HU,4.1,8.9,31.7,39,72,2.9
2939,4/6/2020,Busan,KR,4.5,18.6,28.1,34,61,5.8
2940,4/6/2020,Delhi,IN,7.2,7.2,14.9,77,122,6.2
2941,4/6/2020,Haarlem,NL,2.4,9.2,25.7,21,52,0.7
2942,4/6/2020,Hong Kong,HK,6.7,17.9,18.3,18,57,1.8
2943,4/6/2020,Kyoto,JP,3.4,5.6,36.1,12,38,2.9
2944,4/6/2020,London,GB,3.7,9.9,24.4,13,32,1.4
2945,4/6/2020,Mumbai,IN,3,2.1,9,51,71,4
2946,4/6/2020,Osaka,JP,2.3,8.4,35.2,12,38,1.5
2947,4/6/2020,Santiago,CL,6.2,17.4,11.5,58,58,11.5
2948,4/6/2020,Seoul,KR,5.6,29.7,16,49,72,5.8
2949,4/6/2020,Shanghai,CN,3.7,14.7,31.3,35,57,3.1
2950,4/6/2020,Taipei,TW,4.5,14.9,28.1,30,50,2.1
2951,4/6/2020,Tokyo,JP,3.4,10.2,33.6,10,34,1.5
2952,4/7/2020,Amsterdam,NL,3,11,19.4,21,47,0.3
2953,4/7/2020,Bangkok,TH,0.1,5.2,7.1,29,59,1.1
2954,4/7/2020,Beijing,CN,5.5,14.2,22.8,77,122,3.1
2955,4/7/2020,Belgrade,RS,5.6,4.1,31.1,23,54,3.6
2956,4/7/2020,Budapest,HU,4.8,18.6,15.4,40,69,3.6
2957,4/7/2020,Busan,KR,5.6,17.6,44.8,62,93,5.8
2958,4/7/2020,Delhi,IN,4.6,5.8,16.8,70,82,5.9
2959,4/7/2020,Haarlem,NL,2.1,10.7,18.5,20,43,0.3
2960,4/7/2020,Hong Kong,HK,7,16.5,7.7,12,38,2.2
2961,4/7/2020,Kyoto,JP,3.4,13.9,30.4,17,53,2.9
2962,4/7/2020,London,GB,4.4,17.3,15.9,20,50,1.5
2963,4/7/2020,Mumbai,IN,3.5,2.3,6.1,61,83,2.5
2964,4/7/2020,Osaka,JP,3.4,14.9,31.2,15,53,2.9
2965,4/7/2020,Santiago,CL,7.7,21.1,16.8,65,61,11.7
2966,4/7/2020,Seoul,KR,5.6,26,21.6,50,76,5.8
2967,4/7/2020,Shanghai,CN,4.7,26.1,19.5,40,76,3.6
2968,4/7/2020,Taipei,TW,4.8,16.2,28.1,19,42,2
2969,4/7/2020,Tokyo,JP,3.4,13,36.1,14,53,2.9
2970,4/8/2020,Amsterdam,NL,3.5,11.4,22.3,30,67,0.9
2971,4/8/2020,Bangkok,TH,0.1,4.7,6,25,59,1.1
2972,4/8/2020,Beijing,CN,4.6,16.5,19.5,52,70,2.6
2973,4/8/2020,Belgrade,RS,6.5,7.7,29.7,31,63,5.4
2974,4/8/2020,Budapest,HU,4.4,18.6,14.8,37,73,3.1
2975,4/8/2020,Busan,KR,4.5,11.2,42.4,41,68,5.8
2976,4/8/2020,Delhi,IN,4.3,5.9,17.7,63,78,6
2977,4/8/2020,Haarlem,NL,2.8,12.9,21.1,33,72,0.8
2978,4/8/2020,Hong Kong,HK,5.6,16.5,32.4,25,56,2.2
2979,4/8/2020,Kyoto,JP,4.5,13,44,27,70,4.3
2980,4/8/2020,London,GB,3.8,20.4,16.4,41,94,2.5
2981,4/8/2020,Mumbai,IN,3.8,2.4,5.1,73,91,2.2
2982,4/8/2020,Osaka,JP,3.4,16.7,40.8,25,68,4.3
2983,4/8/2020,Santiago,CL,6.7,16.6,19.1,69,70,11.7
2984,4/8/2020,Seoul,KR,4.5,13.9,29.6,40,61,4.3
2985,4/8/2020,Shanghai,CN,4.8,26.6,27.3,45,87,3.6
2986,4/8/2020,Taipei,TW,5.8,19.1,21.7,29,53,2.6
2987,4/8/2020,Tokyo,JP,4.5,17.6,41.6,21,63,2.9
2988,4/9/2020,Amsterdam,NL,3.1,8.6,28.4,31,71,0.4
2989,4/9/2020,Bangkok,TH,0.1,5.2,7.1,29,61,1.1
2990,4/9/2020,Beijing,CN,4.6,9.2,29.3,45,97,1.1
2991,4/9/2020,Belgrade,RS,7.1,9.1,29.5,51,99,4.8
2992,4/9/2020,Budapest,HU,4.5,17.4,18.7,39,68,2.4
2993,4/9/2020,Busan,KR,4.5,12.1,36.8,39,70,4.3
2994,4/9/2020,Delhi,IN,5.3,6.7,17.2,58,87,5.7
2995,4/9/2020,Haarlem,NL,2.3,9,28.6,33,73,0.4
2996,4/9/2020,Hong Kong,HK,5.1,22.9,34.7,28,58,2.5
2997,4/9/2020,Kyoto,JP,3.4,5.6,40.8,14,50,2.9
2998,4/9/2020,London,GB,4,19.1,21.2,46,94,2.9
2999,4/9/2020,Mumbai,IN,3.9,2.4,6.4,70,91,3
3000,4/9/2020,Osaka,JP,2.3,8.4,40,13,46,2.9
3001,4/9/2020,Santiago,CL,5.2,12.4,16.8,67,80,11.7
3002,4/9/2020,Seoul,KR,4.5,17.6,28.9,45,72,4.3
3003,4/9/2020,Shanghai,CN,4.6,18.3,31.3,51,97,3.6
3004,4/9/2020,Taipei,TW,5,12.6,37,26,57,2.2
3005,4/9/2020,Tokyo,JP,3.4,12.1,40,15,50,1.5
