,,,median,median,median,median,median,median
Specie,,,co,no2,o3,pm10,pm25,so2
Date,City,Country,,,,,,
4/5/2020,Thiruvananthapuram,IN,5.6,3.4,15.1,45.0,77.0,1.8
4/5/2020,Thrissur,IN,7.5,2.2,0.8,34.0,50.0,2.5
4/5/2020,Tokyo,JP,3.4,7.5,31.2,10.0,38.0,1.5
4/5/2020,Toluca,MX,8.0,11.2,26.4,42.0,78.0,5.8
4/5/2020,Trabzon,TR,6.8,16.7,14.1,39.0,97.0,2.1
4/5/2020,Tucson,US,1.5,1.7,32.0,14.0,21.0,0.2
4/5/2020,Ulan Bator,MN,0.1,6.0,12.2,60.0,91.0,5.8
4/5/2020,Ulsan,KR,4.5,8.4,34.4,30.0,38.0,4.3
4/5/2020,Utsunomiya,JP,2.3,3.8,32.0,7.0,25.0,1.5
4/5/2020,Valencia,ES,0.1,1.4,31.3,10.0,34.0,2.1
4/5/2020,Vancouver,CA,0.1,2.5,10.7,6.0,9.0,0.2
4/5/2020,Vereeniging,ZA,2.8,1.4,7.4,11.0,38.0,1.1
4/5/2020,Vitória,BR,0.8,2.3,16.6,16.5,19.5,2.2
4/5/2020,Wrocław,PL,3.9,9.5,40.4,20.0,59.0,3.7
4/5/2020,Wuhan,CN,6.6,11.5,44.3,60.0,129.0,4.6
4/5/2020,Xiamen,CN,3.0,5.1,42.3,36.0,72.0,2.1
4/5/2020,Xining,CN,9.1,12.8,29.3,59.0,107.0,4.1
4/5/2020,Xinxiang,CN,4.8,14.7,28.5,84.0,112.0,7.1
4/5/2020,Xi’an,CN,5.7,24.3,18.3,68.0,117.0,4.1
4/5/2020,Xuchang,CN,7.3,14.2,33.8,94.0,124.0,6.6
4/5/2020,Yeosu,KR,5.6,8.4,26.4,28.0,38.0,7.2
4/5/2020,Yinchuan,CN,7.3,17.4,39.4,59.0,104.0,9.7
4/5/2020,Yokohama,JP,3.4,6.5,33.6,12.0,42.0,2.9
4/5/2020,Zenica,BA,4.3,9.2,41.1,27.0,59.0,18.3
4/5/2020,Zhengzhou,CN,4.7,17.0,32.1,90.0,144.0,5.6
4/5/2020,Zhuzhou,CN,5.5,14.2,22.8,60.0,129.0,5.1
4/5/2020,Ürümqi,CN,7.3,16.0,26.0,72.0,80.0,5.1
4/5/2020,İzmit,TR,11.8,5.6,18.8,32.0,76.0,3.3
4/5/2020,Łódź,PL,3.2,5.9,32.1,28.0,57.0,2.5
4/5/2020,Ōita,JP,2.3,2.8,38.4,10.0,34.0,2.9
4/6/2020,Abu Dhabi,AE,0.1,5.5,30.1,57.0,38.0,6.1
4/6/2020,Adapazarı,TR,20.4,9.6,18.9,26.0,60.0,25.8
4/6/2020,Adelaide,AU,1.9,3.2,5.3,9.0,11.0,0.6
4/6/2020,Aguascalientes,MX,10.9,0.1,9.5,29.0,46.0,0.1
4/6/2020,Amsterdam,NL,3.0,8.3,26.2,19.0,52.0,0.6
4/6/2020,Andong,KR,5.6,11.2,26.4,37.0,68.0,7.2
4/6/2020,Ankara,TR,4.0,7.7,11.2,33.0,50.0,2.5
4/6/2020,Antwerpen,BE,0.1,6.9,27.7,25.0,53.0,13.2
4/6/2020,Anyang,CN,5.5,16.5,28.9,83.0,151.0,6.1
4/6/2020,Atlanta,US,4.9,14.2,33.6,31.0,77.0,0.3
4/6/2020,Balıkesir,TR,6.9,7.1,27.0,17.0,38.0,62.4
4/6/2020,Bangkok,TH,0.1,3.5,8.3,26.0,57.0,1.1
4/6/2020,Beijing,CN,6.4,24.3,24.0,88.0,157.0,4.1
4/6/2020,Belfast,GB,1.1,5.1,24.8,15.0,26.0,1.4
4/6/2020,Belgrade,RS,5.0,4.4,33.2,37.0,65.0,3.4
4/6/2020,Bengaluru,IN,6.1,4.0,18.0,40.0,71.0,1.8
4/6/2020,Berlin,DE,0.1,12.4,32.9,33.0,63.0,1.6
4/6/2020,Bhopal,IN,6.2,7.1,7.3,46.0,82.0,4.4
4/6/2020,Bilbao,ES,0.1,3.7,27.7,10.0,25.0,1.6
4/6/2020,Bogotá,CO,4.6,3.3,6.9,13.0,30.0,0.6
4/6/2020,Boise,US,1.8,5.6,20.0,12.0,25.0,1.5
4/6/2020,Brescia,IT,0.1,12.4,51.9,21.0,63.0,2.1
4/6/2020,Brisbane,AU,2.8,4.6,8.2,16.0,23.0,0.6
4/6/2020,Bristol,GB,1.8,8.7,29.6,19.0,30.0,1.4
4/6/2020,Brussels,BE,0.1,4.2,34.6,20.0,46.0,1.1
4/6/2020,Budapest,HU,4.1,8.9,31.7,39.0,72.0,2.9
4/6/2020,Buenos Aires,AR,2.9,3.7,8.6,14.0,30.0,0.6
4/6/2020,Burgos,ES,0.1,2.8,26.9,6.0,21.0,1.6
4/6/2020,Bursa,TR,20.4,8.0,21.0,28.0,65.0,3.5
4/6/2020,Busan,KR,4.5,18.6,28.1,34.0,61.0,5.8
4/6/2020,Bydgoszcz,PL,5.3,9.3,32.1,36.0,74.0,3.8
4/6/2020,Calama,CL,1.6,3.5,9.6,29.0,21.0,1.1
4/6/2020,Cardiff,GB,1.8,2.8,29.7,17.0,25.0,1.4
4/6/2020,Castelló de la Plana,ES,0.1,1.9,35.8,10.0,25.0,1.6
4/6/2020,Chandigarh,IN,2.2,6.8,11.6,39.0,73.0,7.7
4/6/2020,Changchun,CN,9.3,19.2,79.3,98.0,182.0,6.1
4/6/2020,Changsha,CN,7.3,17.4,36.2,64.0,155.0,4.1
4/6/2020,Changwon,KR,4.5,13.9,29.6,30.0,61.0,4.3
4/6/2020,Charleroi,BE,0.1,5.5,33.3,17.0,34.0,1.1
4/6/2020,Chengdu,CN,6.2,17.9,12.2,54.0,117.0,2.6
4/6/2020,Chennai,IN,5.0,4.0,6.7,4.0,50.0,1.6
4/6/2020,Cheongju-si,KR,5.6,18.6,20.0,44.0,78.0,4.3
4/6/2020,Chiang Mai,TH,0.1,7.0,19.4,90.0,182.0,1.1
4/6/2020,Chiba,JP,3.4,9.3,32.8,9.0,30.0,2.9
4/6/2020,Chicago,US,2.2,8.4,24.8,19.0,40.0,0.5
4/6/2020,Chon Buri,TH,0.1,2.4,11.9,31.0,53.0,1.1
4/6/2020,Chongqing,CN,7.3,17.9,6.1,46.0,93.0,3.1
4/6/2020,Chuncheon,KR,4.5,10.2,24.1,47.0,80.0,4.3
4/6/2020,Concepción,CL,7.0,6.7,12.8,41.0,54.0,3.4
4/6/2020,Copenhagen,DK,2.5,8.0,32.3,33.0,59.0,0.9
4/6/2020,Daegu,KR,5.6,15.8,23.3,38.0,74.0,4.3
4/6/2020,Daejeon,KR,4.5,13.9,22.4,39.0,68.0,4.3
4/6/2020,Darwin,AU,2.4,0.4,3.8,8.0,12.0,0.3
4/6/2020,Delhi,IN,7.2,7.2,14.9,77.0,122.0,6.2
4/6/2020,Denver,US,1.9,6.9,15.1,15.0,17.0,0.6
4/6/2020,Detroit,US,5.6,12.1,28.1,16.0,38.0,2.9
4/6/2020,Donostia / San Sebastián,ES,0.1,3.2,28.5,8.0,25.0,1.1
4/6/2020,Douliu,TW,4.0,13.0,21.6,30.0,63.0,2.9
4/6/2020,East London,ZA,17.7,1.0,9.4,15.0,30.0,8.7
4/6/2020,Edinburgh,GB,0.3,2.8,27.3,10.0,21.0,1.4
4/6/2020,Erzurum,TR,6.1,9.2,29.8,23.0,70.0,2.4
4/6/2020,Fukuoka,JP,4.5,7.5,36.8,15.0,53.0,2.9
4/6/2020,Fushun,CN,6.4,11.0,36.6,69.0,142.0,9.2
4/6/2020,Fuzhou,CN,6.1,11.0,42.7,48.0,78.0,2.6
4/6/2020,Gandhinagar,IN,5.5,7.6,8.0,65.0,106.0,3.5
4/6/2020,Gdańsk,PL,3.8,10.1,33.5,39.0,97.0,2.3
4/6/2020,Ghāziābād,IN,10.2,11.3,23.0,93.0,82.0,6.3
4/6/2020,Gifu-shi,JP,2.3,2.8,36.8,9.0,34.0,5.8
4/6/2020,Guadalajara,MX,4.8,7.6,18.7,32.0,81.0,1.6
4/6/2020,Guiyang,CN,5.5,6.4,25.2,48.0,99.0,4.1
4/6/2020,Gwangju,KR,4.5,12.1,23.3,33.0,59.0,4.3
4/6/2020,Győr,HU,4.7,7.6,32.3,37.0,66.0,1.6
4/6/2020,Haarlem,NL,2.4,9.2,25.7,21.0,52.0,0.7
4/6/2020,Haifa,IL,3.4,2.9,31.4,64.0,73.0,0.3
4/6/2020,Haikou,CN,8.2,5.1,27.7,18.0,50.0,1.6
4/6/2020,Hamburg,DE,0.1,13.8,26.9,20.0,59.0,1.6
4/6/2020,Hangzhou,CN,4.6,18.3,27.7,56.0,78.0,3.6
4/6/2020,Hanoi,VN,3.0,3.0,5.0,16.0,61.0,5.0
4/6/2020,Harbin,CN,7.3,14.2,47.6,57.0,147.0,8.7
4/6/2020,Hefei,CN,5.5,19.7,26.0,54.0,82.0,5.6
4/6/2020,Hegang,CN,4.7,2.8,39.4,30.0,76.0,4.6
4/6/2020,Hiroshima,JP,4.5,6.5,31.2,13.0,42.0,1.5
4/6/2020,Hong Kong,HK,6.7,17.9,18.3,18.0,57.0,1.8
4/6/2020,Hsinchu,TW,3.2,10.2,29.6,24.0,50.0,2.9
4/6/2020,Hyderabad,IN,4.3,6.1,10.3,54.0,85.0,3.7
4/6/2020,Hāpur,IN,12.5,6.8,8.0,94.0,137.0,6.1
4/6/2020,Incheon,KR,5.6,24.1,22.4,44.0,65.0,5.8
4/6/2020,Istanbul,TR,17.7,5.8,43.1,27.0,55.0,9.2
4/6/2020,Jacksonville,US,3.7,4.3,11.4,12.0,30.0,0.2
4/6/2020,Jaipur,IN,4.8,5.2,27.1,61.0,83.0,6.5
4/6/2020,Jeju City,KR,3.4,8.4,32.8,29.0,50.0,2.9
4/6/2020,Jeonju,KR,4.5,11.2,24.1,39.0,65.0,4.3
4/6/2020,Jieyang,CN,7.3,12.8,28.9,28.0,76.0,4.1
4/6/2020,Jinan,CN,0.1,8.7,47.2,60.0,87.0,4.6
4/6/2020,Johannesburg,ZA,5.7,5.1,7.0,16.0,42.0,0.8
4/6/2020,Kagoshima,JP,2.3,6.5,31.2,14.0,53.0,5.8
4/6/2020,Kanazawa,JP,3.4,3.8,38.4,10.0,30.0,1.5
4/6/2020,Kaohsiung,TW,6.8,21.3,12.8,52.0,102.0,4.3
4/6/2020,Katowice,PL,2.6,9.2,30.5,31.0,69.0,4.1
4/6/2020,Kayseri,TR,4.1,0.1,16.9,45.0,54.0,1.5
4/6/2020,Kecskemét,HU,3.5,2.7,34.7,23.0,60.0,8.5
4/6/2020,Keelung,TW,3.2,6.5,31.2,20.0,42.0,2.9
4/6/2020,Kobe,JP,3.4,7.5,34.4,10.0,42.0,1.5
4/6/2020,Kolkata,IN,3.6,5.5,18.0,56.0,106.0,4.8
4/6/2020,Konya,TR,4.7,14.5,14.3,42.0,82.0,4.6
4/6/2020,Kraków,PL,6.6,16.0,29.9,37.0,86.0,2.8
4/6/2020,Kumamoto,JP,2.3,5.6,32.8,15.0,50.0,7.2
4/6/2020,Kunming,CN,7.3,10.6,28.1,55.0,117.0,3.6
4/6/2020,Kyoto,JP,3.4,5.6,36.1,12.0,38.0,2.9
4/6/2020,Lampang,TH,0.1,2.4,23.7,81.0,162.0,0.6
4/6/2020,Lanzhou,CN,6.4,17.0,34.6,57.0,102.0,5.1
4/6/2020,Las Palmas de Gran Canaria,ES,0.1,2.3,20.4,17.0,25.0,1.6
4/6/2020,Las Vegas,US,0.1,2.0,14.7,11.0,14.0,0.2
4/6/2020,Leeds,GB,5.0,4.7,29.7,12.0,25.0,0.9
4/6/2020,Lhasa,CN,4.6,4.6,39.4,20.0,30.0,4.1
4/6/2020,Lima,PE,4.7,5.5,5.3,22.0,51.0,12.2
4/6/2020,London,GB,3.7,9.9,24.4,13.0,32.0,1.4
4/6/2020,Macau,MO,5.7,16.7,11.8,20.0,55.0,1.4
4/6/2020,Madrid,ES,0.1,5.5,23.6,9.0,25.0,1.1
4/6/2020,Marseille,FR,0.1,8.1,34.6,24.0,59.0,0.8
4/6/2020,Matsuyama,JP,4.5,6.5,31.2,10.0,42.0,1.5
4/6/2020,Melbourne,AU,0.7,5.6,11.2,10.0,15.0,0.5
4/6/2020,Mexico City,MX,6.7,13.0,27.2,39.0,70.0,2.9
4/6/2020,Middelburg,ZA,1.3,3.2,4.9,13.0,38.0,0.6
4/6/2020,Milan,IT,0.1,32.5,51.9,27.0,74.0,3.1
4/6/2020,Milwaukee,US,2.2,8.6,26.0,17.0,50.0,0.3
4/6/2020,Miskolc,HU,4.6,7.0,19.1,43.0,80.0,2.5
4/6/2020,Mokpo,KR,4.5,6.5,24.8,33.0,57.0,4.3
4/6/2020,Monterrey,MX,8.0,6.3,16.0,27.0,55.0,5.6
4/6/2020,Morelia,MX,6.3,6.6,33.5,21.0,53.0,8.5
4/6/2020,Moscow,RU,1.9,7.1,16.8,15.0,25.0,1.0
4/6/2020,Mumbai,IN,3.0,2.1,9.0,51.0,71.0,4.0
4/6/2020,Muzaffarnagar,IN,12.9,4.0,7.6,97.0,154.0,5.0
4/6/2020,Nagasaki,JP,3.4,3.8,36.8,12.0,38.0,5.8
4/6/2020,Nagoya,JP,2.3,5.6,36.1,10.0,34.0,1.5
4/6/2020,Naha,JP,3.4,2.8,39.2,9.0,34.0,1.5
4/6/2020,Nakhon Pathom,TH,0.1,1.2,10.7,32.0,55.0,0.6
4/6/2020,Nanchang,CN,5.5,14.2,26.0,64.0,149.0,5.1
4/6/2020,Nanjing,CN,7.3,18.3,24.4,55.0,80.0,4.1
4/6/2020,Nanning,CN,8.2,11.9,15.1,30.0,74.0,4.1
4/6/2020,Nantes,FR,0.1,3.2,29.8,11.0,32.0,2.1
4/6/2020,Naples,IT,3.7,3.8,33.4,23.0,59.0,0.4
4/6/2020,Nara-shi,JP,3.4,3.8,33.6,11.0,38.0,4.3
4/6/2020,Nashik,IN,4.3,9.3,29.5,48.0,99.0,1.1
4/6/2020,Newport,GB,1.8,3.2,30.9,15.0,32.0,1.4
4/6/2020,Ningbo,CN,6.4,24.3,21.6,54.0,85.0,5.6
4/6/2020,Nizhniy Novgorod,RU,2.2,5.0,15.9,1.0,4.0,1.9
4/6/2020,Niš,RS,3.7,5.4,36.6,28.0,66.0,7.8
4/6/2020,Novi Sad,RS,4.2,2.7,38.7,52.0,69.0,4.3
4/6/2020,Novosibirsk,RU,3.0,13.4,13.4,11.0,43.0,3.8
4/6/2020,Okayama,JP,3.4,9.3,28.1,13.0,50.0,7.2
4/6/2020,Osaka,JP,2.3,8.4,35.2,12.0,38.0,1.5
4/6/2020,Oviedo,ES,0.1,3.2,27.3,12.0,21.0,2.6
4/6/2020,Pachuca de Soto,MX,8.6,7.6,25.2,27.0,67.0,2.9
4/6/2020,Palma,ES,3.7,1.9,48.4,13.0,30.0,1.6
4/6/2020,Paris,FR,0.1,9.4,26.7,15.0,43.0,0.3
4/6/2020,Patna,IN,6.2,8.2,12.7,73.0,115.0,4.6
4/6/2020,Phoenix,US,3.4,3.8,28.9,12.0,16.0,0.1
4/6/2020,Pohang,KR,4.5,12.1,32.0,37.0,65.0,4.3
4/6/2020,Port Elizabeth,ZA,1.2,1.0,9.8,12.0,21.0,5.6
4/6/2020,Potsdam,DE,0.1,9.2,37.3,30.0,60.0,2.5
4/6/2020,Pretoria,ZA,8.0,3.7,12.2,19.0,56.0,1.6
4/6/2020,Pristina,XK,16.1,5.0,36.4,26.0,63.0,4.6
4/6/2020,Pécs,HU,3.3,3.7,25.3,35.0,63.0,2.1
4/6/2020,Płock,PL,4.8,5.8,30.8,28.0,64.0,2.4
4/6/2020,Qingdao,CN,0.1,13.3,30.9,47.0,61.0,3.1
4/6/2020,Qinhuangdao,CN,0.1,27.5,11.4,85.0,144.0,8.7
4/6/2020,Qiqihar,CN,4.6,7.8,35.8,61.0,99.0,7.6
4/6/2020,Rayong,TH,0.1,4.1,12.3,36.0,57.0,2.2
4/6/2020,Rijeka,HR,0.1,0.6,39.9,25.0,67.0,3.6
4/6/2020,Rome,IT,0.1,10.1,29.7,23.0,65.0,0.1
4/6/2020,Saint Petersburg,RU,5.2,13.7,16.0,7.0,23.0,9.1
4/6/2020,Saitama,JP,2.3,5.6,34.4,9.0,30.0,1.5
4/6/2020,Samsun,TR,0.1,30.5,23.3,36.0,58.0,5.4
4/6/2020,Samut Prakan,TH,0.1,2.4,11.9,36.0,68.0,2.2
4/6/2020,Santa Cruz de Tenerife,ES,0.1,2.3,17.5,17.0,25.0,2.6
4/6/2020,Santiago,CL,6.2,17.4,11.5,58.0,58.0,11.5
4/6/2020,Sapporo,JP,3.4,9.3,24.1,4.0,17.0,2.9
4/6/2020,Sejong,KR,4.5,16.7,23.3,41.0,72.0,5.8
4/6/2020,Seongnam-si,KR,4.5,24.1,14.5,49.0,72.0,4.3
4/6/2020,Seoul,KR,5.6,29.7,16.0,49.0,72.0,5.8
4/6/2020,Shanghai,CN,3.7,14.7,31.3,35.0,57.0,3.1
4/6/2020,Shantou,CN,6.4,9.2,28.5,22.0,61.0,4.1
4/6/2020,Shenyang,CN,10.0,20.6,30.9,87.0,159.0,12.7
4/6/2020,Shijiazhuang,CN,0.1,27.0,7.8,109.0,157.0,8.2
4/6/2020,Shillong,IN,3.4,3.4,17.7,85.0,147.0,8.5
4/6/2020,Skopje,MK,1.5,3.4,24.6,27.0,66.0,0.7
4/6/2020,Suncheon,KR,5.6,8.4,37.6,30.0,59.0,5.8
4/6/2020,Surrey,CA,0.1,4.7,8.2,10.0,20.0,0.3
4/6/2020,Suwon,KR,4.5,17.6,24.8,43.0,70.0,5.8
4/6/2020,Swansea,GB,2.2,6.9,27.3,30.0,46.0,2.6
4/6/2020,Sydney,AU,1.2,4.7,12.1,11.0,13.0,1.5
4/6/2020,Szczecin,PL,0.1,8.6,30.6,25.0,70.0,2.6
4/6/2020,Szeged,HU,2.1,7.8,21.1,33.0,74.0,5.1
4/6/2020,São Paulo,BR,3.7,11.9,17.1,28.0,59.0,1.1
4/6/2020,Taichung,TW,4.9,15.8,16.8,26.0,55.0,2.8
4/6/2020,Tainan,TW,4.7,13.0,21.6,43.0,74.0,2.9
4/6/2020,Taipei,TW,4.5,14.9,28.1,30.0,50.0,2.1
4/6/2020,Taiyuan,CN,6.6,23.8,23.6,74.0,139.0,7.6
4/6/2020,Takamatsu,JP,3.4,5.6,31.2,11.0,34.0,2.9
4/6/2020,Talca,CL,2.7,3.2,12.3,29.0,31.0,1.7
4/6/2020,Taoyuan City,TW,3.5,10.0,33.6,32.0,50.0,2.9
4/6/2020,Tarnów,PL,3.7,4.7,38.8,37.0,79.0,2.9
4/6/2020,Tel Aviv,IL,2.8,6.3,30.8,71.0,80.0,1.2
4/6/2020,Tepic,MX,4.0,7.2,18.8,43.0,38.0,4.5
4/6/2020,Thiruvananthapuram,IN,2.8,4.4,11.2,30.0,61.0,2.0
4/6/2020,Thrissur,IN,7.8,1.7,0.8,22.0,38.0,2.6
4/6/2020,Tokyo,JP,3.4,10.2,33.6,10.0,34.0,1.5
4/6/2020,Toluca,MX,7.8,12.1,20.8,48.0,80.0,5.8
4/6/2020,Toyama,JP,4.5,3.8,34.4,10.0,34.0,1.5
4/6/2020,Trabzon,TR,4.7,14.8,23.8,31.0,72.0,1.4
4/6/2020,Ulan Bator,MN,0.1,3.7,17.9,84.0,76.0,4.1
4/6/2020,Ulsan,KR,5.6,17.6,26.4,35.0,63.0,4.3
4/6/2020,Utsunomiya,JP,2.3,7.5,30.4,9.0,30.0,1.5
4/6/2020,Valencia,ES,0.1,2.3,33.8,14.0,50.0,2.1
4/6/2020,Vancouver,CA,0.1,3.8,7.8,8.0,19.0,0.3
4/6/2020,Vereeniging,ZA,2.3,1.4,9.4,11.0,30.0,1.2
4/6/2020,Vitória,BR,1.0,3.7,14.8,15.2,18.4,3.6
4/6/2020,Wollongong,AU,2.3,1.9,15.2,9.0,11.0,2.9
4/6/2020,Wrocław,PL,3.5,12.9,39.9,29.0,75.0,3.5
4/6/2020,Wuhan,CN,6.5,12.4,40.7,56.0,87.0,5.1
4/6/2020,Xiamen,CN,3.2,8.3,40.7,34.0,70.0,2.1
4/6/2020,Xining,CN,9.1,14.2,32.1,56.0,102.0,6.1
4/6/2020,Xinxiang,CN,5.0,16.0,29.3,80.0,122.0,6.1
4/6/2020,Xi’an,CN,5.5,20.2,20.4,60.0,97.0,4.1
4/6/2020,Xuchang,CN,6.4,14.7,32.5,63.0,107.0,6.1
4/6/2020,Yeosu,KR,6.7,17.6,24.8,30.0,61.0,10.0
4/6/2020,Yinchuan,CN,6.4,17.9,33.8,60.0,93.0,8.7
4/6/2020,Yokohama,JP,3.4,8.4,32.0,10.0,30.0,2.9
4/6/2020,Zenica,BA,5.3,13.3,31.3,52.0,78.0,27.4
4/6/2020,Zhengzhou,CN,5.1,17.9,36.6,79.0,132.0,6.1
4/6/2020,Zhuzhou,CN,7.3,14.7,35.8,67.0,151.0,6.1
4/6/2020,Ürümqi,CN,7.3,14.7,34.6,68.0,78.0,5.1
4/6/2020,İzmit,TR,11.3,5.9,28.5,23.0,58.0,1.9
4/6/2020,Łódź,PL,3.4,8.5,32.9,35.0,68.0,3.3
4/6/2020,Ōita,JP,3.4,4.7,32.8,10.0,38.0,4.3
4/7/2020,Adapazarı,TR,18.4,3.9,20.7,37.0,71.0,24.2
4/7/2020,Adelaide,AU,1.8,2.3,5.3,9.0,9.0,1.1
4/7/2020,Aguascalientes,MX,10.2,8.4,10.9,28.0,33.0,0.1
4/7/2020,Akita,JP,3.4,4.7,44.0,13.0,57.0,1.5
4/7/2020,Amsterdam,NL,3.0,11.0,19.4,21.0,47.0,0.3
4/7/2020,Andong,KR,6.7,13.0,54.5,65.0,93.0,7.2
4/7/2020,Ankara,TR,4.2,6.8,17.5,27.0,40.0,2.4
4/7/2020,Antwerpen,BE,0.1,8.7,26.9,24.0,59.0,1.6
4/7/2020,Anyang,CN,5.5,19.7,29.3,86.0,154.0,8.2
4/7/2020,Atlanta,US,2.6,8.4,22.4,21.0,61.0,0.2
4/7/2020,Balıkesir,TR,4.5,4.4,29.3,22.0,43.0,62.4
4/7/2020,Bangkok,TH,0.1,5.2,7.1,29.0,59.0,1.1
4/7/2020,Beijing,CN,5.5,14.2,22.8,77.0,122.0,3.1
4/7/2020,Belfast,GB,1.1,6.9,17.5,18.0,38.0,1.1
4/7/2020,Belgrade,RS,5.6,4.1,31.1,23.0,54.0,3.6
4/7/2020,Bengaluru,IN,6.1,5.1,18.6,16.0,54.0,2.7
4/7/2020,Berlin,DE,0.1,10.6,31.3,26.0,52.0,0.6
4/7/2020,Bhopal,IN,5.0,5.4,7.8,43.0,71.0,3.9
4/7/2020,Bilbao,ES,0.1,4.2,23.2,10.0,34.0,2.1
4/7/2020,Bogotá,CO,4.6,2.5,9.1,10.0,25.0,0.5
4/7/2020,Brescia,IT,0.1,21.5,52.6,27.0,68.0,2.1
4/7/2020,Brisbane,AU,1.9,3.2,7.4,14.0,20.0,0.6
4/7/2020,Bristol,GB,1.9,7.8,17.2,20.0,38.0,1.6
4/7/2020,Brussels,BE,0.1,6.9,20.8,21.0,57.0,1.1
4/7/2020,Budapest,HU,4.8,18.6,15.4,40.0,69.0,3.6
4/7/2020,Burgos,ES,0.1,2.3,22.8,7.0,30.0,3.1
4/7/2020,Bursa,TR,17.4,7.6,27.1,31.0,72.0,3.2
4/7/2020,Busan,KR,5.6,17.6,44.8,62.0,93.0,5.8
4/7/2020,Bydgoszcz,PL,4.7,7.9,29.3,50.0,81.0,3.0
4/7/2020,Calama,CL,1.4,3.7,11.2,36.0,22.0,0.9
4/7/2020,Cardiff,GB,1.9,6.4,19.1,16.0,32.0,1.6
4/7/2020,Castelló de la Plana,ES,0.1,1.9,37.4,10.0,30.0,1.6
4/7/2020,Chandigarh,IN,1.7,5.0,11.2,36.0,60.0,3.5
4/7/2020,Changchun,CN,6.5,14.7,42.3,56.0,132.0,3.6
4/7/2020,Changsha,CN,8.2,22.4,26.4,64.0,152.0,4.1
4/7/2020,Changwon,KR,5.6,16.7,41.6,54.0,85.0,5.8
4/7/2020,Charleroi,BE,0.1,7.8,21.2,30.0,70.0,0.6
4/7/2020,Chengdu,CN,7.6,20.2,15.5,70.0,155.0,3.1
4/7/2020,Chennai,IN,4.5,4.0,7.4,12.0,37.0,2.3
4/7/2020,Cheongju-si,KR,5.6,17.6,30.4,57.0,82.0,5.8
4/7/2020,Chiang Mai,TH,0.1,7.0,17.8,67.0,159.0,1.1
4/7/2020,Chiba,JP,3.4,8.4,34.4,13.0,42.0,2.9
4/7/2020,Chicago,US,2.3,8.5,27.6,23.0,51.0,0.5
4/7/2020,Chon Buri,TH,0.1,4.7,8.7,25.0,42.0,1.1
4/7/2020,Chongqing,CN,8.2,20.2,12.2,50.0,91.0,4.1
4/7/2020,Chuncheon,KR,5.6,12.1,36.1,59.0,89.0,4.3
4/7/2020,Concepción,CL,10.3,8.2,9.6,56.0,86.0,4.5
4/7/2020,Copenhagen,DK,2.0,7.0,26.1,28.0,41.0,0.6
4/7/2020,Daegu,KR,5.6,13.0,43.2,64.0,95.0,5.8
4/7/2020,Daejeon,KR,4.5,12.1,32.0,51.0,72.0,4.3
4/7/2020,Darwin,AU,2.2,0.4,6.2,32.0,21.0,0.4
4/7/2020,Delhi,IN,4.6,5.8,16.8,70.0,82.0,5.9
4/7/2020,Denver,US,1.9,5.1,17.9,16.0,17.0,1.1
4/7/2020,Detroit,US,4.5,14.9,22.4,19.0,41.0,1.5
4/7/2020,Dongguan,CN,6.4,11.5,2.9,23.0,61.0,4.6
4/7/2020,Donostia / San Sebastián,ES,0.1,4.6,26.0,7.0,25.0,1.1
4/7/2020,Douliu,TW,3.4,10.7,30.4,26.0,59.0,2.9
4/7/2020,East London,ZA,18.0,1.0,9.8,16.0,25.0,6.1
4/7/2020,Edinburgh,GB,0.3,3.2,28.5,10.0,22.0,1.1
4/7/2020,Erzurum,TR,5.4,5.6,27.4,27.0,61.0,2.1
4/7/2020,Eskişehir,TR,3.7,16.4,32.9,7.0,52.0,2.1
4/7/2020,Foshan,CN,8.2,19.2,2.1,36.0,68.0,4.6
4/7/2020,Fukuoka,JP,3.4,8.4,44.0,17.0,57.0,2.9
4/7/2020,Fushun,CN,3.7,4.6,33.3,46.0,74.0,5.1
4/7/2020,Fuzhou,CN,5.5,11.5,45.1,30.0,70.0,2.6
4/7/2020,Gandhinagar,IN,6.2,5.3,3.5,61.0,86.0,3.8
4/7/2020,Gdańsk,PL,3.5,6.6,36.8,37.0,84.0,2.2
4/7/2020,Ghāziābād,IN,6.6,8.0,23.0,72.0,74.0,6.6
4/7/2020,Gifu-shi,JP,3.4,4.7,32.0,10.0,42.0,2.9
4/7/2020,Guadalajara,MX,4.4,8.4,18.1,34.0,72.0,1.6
4/7/2020,Guangzhou,CN,7.3,17.9,1.7,27.0,61.0,3.1
4/7/2020,Guiyang,CN,5.5,8.7,26.9,51.0,102.0,5.6
4/7/2020,Gwangju,KR,4.5,13.9,32.0,47.0,68.0,4.3
4/7/2020,Győr,HU,4.7,7.9,24.3,28.0,58.0,1.2
4/7/2020,Haarlem,NL,2.1,10.7,18.5,20.0,43.0,0.3
4/7/2020,Haifa,IL,3.4,3.1,31.8,19.0,40.0,0.6
4/7/2020,Haikou,CN,8.2,6.4,17.5,15.0,34.0,1.6
4/7/2020,Hamburg,DE,0.1,12.4,24.4,29.0,70.0,1.6
4/7/2020,Hangzhou,CN,5.5,22.9,15.1,62.0,99.0,3.1
4/7/2020,Hanoi,VN,4.0,4.0,6.1,34.0,96.0,5.0
4/7/2020,Harbin,CN,4.1,6.4,32.1,20.0,38.0,5.6
4/7/2020,Hefei,CN,5.5,30.7,16.7,54.0,85.0,6.6
